epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,2268.04,1.34707,2.06369,0.00404,0.81964,0.11111,0.25356,0.22438,0.65776,8.02283,0.01574,0.000171897,0.000171897,0.000171897
36,2330.28,1.36271,2.04071,0.00438,0.81976,0.11111,0.292,0.25991,0.64605,7.89412,0.01565,0.000161482,0.000161482,0.000161482
37,2397.18,1.25646,2.07926,0.00434,0.82199,0.125,0.29175,0.26051,0.6194,7.82471,0.01534,0.000151067,0.000151067,0.000151067
38,2461.73,1.31703,2.08022,0.00444,0.83747,0.125,0.33793,0.28895,0.6651,7.81124,0.01709,0.000140652,0.000140652,0.000140652
39,2546.87,1.29883,1.96709,0.00419,0.85341,0.125,0.34184,0.29086,0.68164,7.80183,0.01741,0.000130238,0.000130238,0.000130238
40,2640.06,1.27822,1.9616,0.00402,0.83778,0.125,0.31494,0.27049,0.66426,7.78044,0.01649,0.000119823,0.000119823,0.000119823
41,2728.43,1.32108,2.49019,0.005,0.85503,0.125,0.29099,0.25328,0.66184,7.75869,0.01628,0.000109408,0.000109408,0.000109408
42,2800.73,1.27043,2.50601,0.0049,0.89438,0.12021,0.28542,0.25171,0.63998,7.7488,0.01576,9.89932e-05,9.89932e-05,9.89932e-05
43,2856.07,1.30214,2.34209,0.005,0.88096,0.11111,0.28116,0.25876,0.62511,7.78042,0.01515,8.85784e-05,8.85784e-05,8.85784e-05
44,2909.44,1.30061,2.18421,0.00523,0.88256,0.11111,0.24312,0.2182,0.58831,7.79278,0.01464,7.81636e-05,7.81636e-05,7.81636e-05
45,2961.73,1.24465,2.17428,0.00484,0.8838,0.11111,0.24253,0.21711,0.57391,7.8204,0.01418,6.77488e-05,6.77488e-05,6.77488e-05
46,3046.9,1.27672,2.29455,0.00464,0.91401,0.11051,0.22144,0.19777,0.59013,7.82957,0.01475,5.7334e-05,5.7334e-05,5.7334e-05
47,3122.92,1.27431,2.15141,0.00482,0.87424,0.10437,0.22066,0.19956,0.59956,7.80216,0.01493,4.69192e-05,4.69192e-05,4.69192e-05
48,3197.2,1.29227,2.31597,0.00468,0.8728,0.09722,0.22695,0.20416,0.59628,7.79885,0.01478,3.65044e-05,3.65044e-05,3.65044e-05
49,3280.36,1.2625,2.27608,0.00466,0.86067,0.10928,0.2272,0.20428,0.60606,7.81268,0.01495,2.60896e-05,2.60896e-05,2.60896e-05
50,3365.79,1.28919,2.1618,0.00511,0.8654,0.11738,0.22625,0.20424,0.61007,7.79281,0.01497,1.56748e-05,1.56748e-05,1.56748e-05
