epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,20623.4,1.07993,0.68984,0.98741,0.74839,0.18706,0.20562,0.18982,0.78487,7.39086,1.28922,0.000109408,0.000109408,0.000109408
42,21087.9,1.0831,0.69693,0.96892,0.73204,0.17857,0.171,0.15587,0.71551,8.65542,1.25582,9.89932e-05,9.89932e-05,9.89932e-05
43,21517.8,1.0872,0.6659,0.98099,0.71745,0.21429,0.16893,0.1522,0.73548,10.0196,1.24217,8.85784e-05,8.85784e-05,8.85784e-05
44,21957.2,1.08468,0.64265,1.0006,0.55733,0.21429,0.16072,0.14266,0.79819,9.21662,1.26239,7.81636e-05,7.81636e-05,7.81636e-05
45,22377.9,1.06624,0.63296,0.9474,0.56414,0.17857,0.15868,0.14308,0.79791,10.3152,1.25012,6.77488e-05,6.77488e-05,6.77488e-05
46,22892.4,1.06311,0.61667,0.9632,0.74674,0.21429,0.18094,0.1625,0.80397,9.91226,1.25461,5.7334e-05,5.7334e-05,5.7334e-05
47,23346.1,1.03242,0.59004,0.9561,0.74707,0.17857,0.17758,0.15942,0.83575,9.31065,1.30349,4.69192e-05,4.69192e-05,4.69192e-05
48,23826.7,1.05503,0.60287,0.98358,0.79668,0.20842,0.19393,0.18913,0.79309,8.64747,1.27321,3.65044e-05,3.65044e-05,3.65044e-05
49,24257.2,1.00832,0.57397,0.93626,0.77695,0.21429,0.20804,0.19803,0.74572,9.12039,1.24514,2.60896e-05,2.60896e-05,2.60896e-05
50,24656.5,0.99862,0.56556,0.9531,0.746,0.21429,0.21193,0.1864,0.70905,9.66872,1.22793,1.56748e-05,1.56748e-05,1.56748e-05
